transaction_id,TransactionAmount,TransactionDate,MerchantID,Location,Latitude,Longitude,AccountID,CustomerAge,DeviceType,Channel,TransactionType,TransactionStatus,LoginAttempts,AccountBalance,TransactionDuration,is_weekend,is_true_anomaly
TX005331,48500.09,2025-04-25 11:26:20,M123,Solok,-60.725049,14.958330,139,46,iOS,MobileApp,Tarik Tunai,Success,1,2175207.4074195684,16,0,0
TX009808,3189996.65,2025-07-30 01:35:10,M1012,Binjai,-50.5627975,-23.789075,197,37,RootedDevice,ATM,Transfer,Failed,6,2044828.2281066275,7,0,1
TX000447,145738.1,2025-01-10 02:24:22,M140,Tanjungbalai,58.918014,64.305111,451,30,iOS,MobileApp,Tarik Tunai,Success,1,11593551.533132466,71,0,0
TX007894,208732.66,2025-06-19 15:42:31,M172,Kota Administrasi Jakarta Selatan,-21.557872,-86.891254,464,62,iOS,Web,Debit,Success,1,2852259.74995758,60,0,0
TX008728,55603.84,2025-07-07 17:16:57,M173,Yogyakarta,-71.513018,19.683754,225,60,Android,ATM,Tarik Tunai,Success,1,8440704.55042653,83,0,0
TX007828,259006.42,2025-06-18 20:43:30,M184,Gorontalo,-43.844913,27.255184,440,53,Linux,MobileApp,Debit,Success,1,1663482.5204626617,105,0,0
TX001768,149359.68,2025-02-07 07:03:07,M190,Tegal,-83.8854195,-161.462912,442,65,Linux,MobileApp,QR Payment,Success,1,20572657.517114908,104,0,0
TX006808,158684.92,2025-05-27 07:34:32,M94,Kota Administrasi Jakarta Timur,3.5635175,-15.625367,434,46,Android,MobileApp,Kredit,Success,1,24244019.937415242,96,0,0
TX004704,60727.97,2025-04-11 09:28:35,M148,Batu,6.3925335,62.751955,72,51,Windows,MobileApp,Tarik Tunai,Success,1,7083554.006346683,20,0,0
TX003869,77270.47,2025-03-24 21:30:25,M7,Sawahlunto,-26.7547345,-168.641323,387,37,Linux,MobileApp,Transfer,Success,1,602680.0260977717,91,0,0
TX001655,207294.41,2025-02-05 16:31:47,M193,Pekanbaru,-63.5681195,131.905121,53,54,Windows,Web,QR Payment,Success,1,3685266.434359627,22,0,0
TX003187,30752.11,2025-03-09 13:02:22,M63,Tangerang Selatan,-8.669701,112.273324,346,65,Linux,MobileApp,Debit,Success,1,6021467.292659397,79,1,0
TX000683,50215.55,2025-01-15 06:43:13,M98,Gorontalo,83.0860575,103.746000,6,45,Android,MobileApp,QR Payment,Success,1,432276.5147290764,56,0,0
TX004170,72384.25,2025-03-31 13:04:00,M36,Depok,85.6421145,107.679514,487,37,Linux,EDC,Transfer,Success,1,421698.98054734274,40,0,0
TX004477,42340.24,2025-04-06 16:39:32,M75,Ternate,57.2340885,107.978535,229,33,iOS,Web,Kredit,Success,1,944360.5385935333,84,1,0
TX000461,51134.87,2025-01-10 17:42:06,M22,Tomohon,-0.069896,-126.697857,356,19,Mac,MobileApp,Transfer,Success,1,4821454.806792603,62,0,0
TX005764,29972.32,2025-05-05 09:40:45,M96,Parepare,-12.1936655,144.296697,412,70,Linux,MobileApp,QR Payment,Failed,1,13953469.733038494,31,0,0
TX007522,328626.75,2025-06-12 17:42:21,M100,Pagaralam,9.793642,75.575087,244,43,Windows,MobileApp,Kredit,Success,1,7565580.251386253,86,0,0
TX004502,62758.54,2025-04-07 17:17:10,M147,Cimahi,82.791133,-165.355943,252,34,Android,Web,Debit,Success,1,1945693.0254614064,92,0,0
TX009709,79255.34,2025-07-28 08:08:32,M162,Pematangsiantar,-50.1416305,-149.286149,483,32,Linux,Web,QR Payment,Success,1,19715754.44853352,84,0,0
TX000318,122505.34,2025-01-07 09:06:00,M26,Padangpanjang,6.564236,-37.261941,220,45,iOS,MobileApp,Transfer,Success,1,3041360.644256731,105,0,0
TX001145,42006.55,2025-01-25 15:20:47,M126,Semarang,5.7942105,-108.686038,84,58,Windows,Web,Kredit,Success,1,1496409.3931707065,94,1,0
TX005094,303723.3,2025-04-20 21:00:54,M27,Tangerang,6.201120,23.038739,78,25,Windows,Web,Kredit,Success,1,4946771.721883311,17,1,0
TX001393,236408.34,2025-01-30 20:04:55,M126,Kediri,-9.675224,28.006961,3,26,Android,MobileApp,Debit,Success,1,6805816.657203241,16,0,0
TX006623,112222.53,2025-05-23 18:22:40,M177,Padangpanjang,-14.7912705,-100.583237,111,33,iOS,MobileApp,Kredit,Success,1,539441.3102751176,23,0,0
TX001501,77815.13,2025-02-02 17:45:56,M59,Pariaman,31.127400,156.178287,266,57,Windows,Web,Transfer,Success,1,896006.8579845931,21,1,0
TX006408,138291.14,2025-05-18 15:52:52,M102,Serang,17.0897035,-118.568288,124,26,Linux,MobileApp,Kredit,Success,1,4762865.141463548,47,1,0
TX000376,29109.12,2025-01-08 13:24:07,M62,Denpasar,43.6005205,-173.671194,253,24,Linux,MobileApp,Tarik Tunai,Success,1,1348705.5471398474,19,0,0
TX000410,37739.88,2025-01-09 06:19:29,M68,Tasikmalaya,61.9410725,-143.201306,231,44,Android,MobileApp,Debit,Success,1,4011257.75733401,113,0,0
TX001660,28474.27,2025-02-05 13:56:42,M68,Kupang,11.5817545,138.946224,137,33,iOS,Web,Transfer,Success,1,5160795.130003871,111,0,0
TX003151,24173.24,2025-03-09 15:54:19,M104,Palopo,-45.5002645,-41.805886,322,58,Windows,Web,Kredit,Success,1,2464540.165401895,52,1,0
TX001623,49363.82,2025-02-04 13:11:45,M198,Pagaralam,35.0008185,7.629336,36,35,Mac,MobileApp,Tarik Tunai,Success,1,15579713.30624843,70,0,0
TX005609,25440.84,2025-05-01 16:33:21,M48,Depok,37.3052215,109.177870,118,32,Android,Web,Transfer,Success,1,3913625.6215311363,70,0,0
TX008532,19927.34,2025-07-03 10:07:07,M54,Solok,-24.9086755,166.414418,7,19,Android,MobileApp,Debit,Success,1,1843098.4040835232,48,0,0
TX005802,37776.48,2025-05-05 16:52:22,M72,Parepare,-12.1936655,144.296697,412,70,Linux,MobileApp,QR Payment,Success,1,13945665.572934963,14,0,0
TX005306,43775.6,2025-04-25 08:08:31,M105,Lhokseumawe,-23.563695,-115.150783,330,26,iOS,MobileApp,Kredit,Success,1,1848216.8862555502,86,0,0
TX007086,67498.03,2025-06-02 02:32:28,M54,Sibolga,-0.8744895,62.056391,296,20,iOS,Web,Debit,Success,1,4496283.42496018,11,0,0
TX008897,58260.35,2025-07-11 15:41:39,M93,Kotamobagu,75.8821115,24.950113,148,28,Mac,Web,Kredit,Success,3,4386780.068898999,59,0,0
TX007488,82082.38,2025-06-11 14:30:56,M106,Sibolga,-0.8744895,62.056391,296,20,iOS,ATM,Kredit,Success,1,4481699.079750341,96,0,0
TX009615,61184.63,2025-07-27 14:16:39,M133,Banjar,-73.481414,125.002524,371,32,Android,MobileApp,Kredit,Success,1,3294247.2604322294,75,1,0
TX009217,99903.0,2025-07-18 13:59:15,M61,Tanjungbalai,-79.177083,-100.617947,165,50,Linux,MobileApp,Debit,Success,1,1232834.4613039177,73,0,0
TX001672,156750.54,2025-02-05 08:49:16,M169,Cirebon,77.2721845,-133.744430,193,28,Mac,MobileApp,Debit,Success,1,21184893.460130967,28,0,0
TX002358,124353.86,2025-02-20 10:38:18,M37,Pagaralam,9.793642,75.575087,244,43,Windows,EDC,Kredit,Success,1,7769853.1339938305,73,0,0
TX008467,40010.81,2025-07-02 16:41:41,M160,Serang,-20.946706,-80.408094,378,60,Android,MobileApp,Kredit,Success,1,3892686.64318492,107,0,0
TX000274,62770.29,2025-01-06 08:00:26,M36,Kediri,-74.1166545,96.534506,391,62,iOS,Web,Kredit,Success,1,5957157.0354321515,29,0,0
TX002473,349027.39,2025-02-22 19:25:17,M119,Bengkulu,88.221830,-48.825665,142,33,Android,ATM,Transfer,Success,1,115099.0071511775,78,1,0
TX005489,52665.82,2025-04-29 11:03:27,M103,Denpasar,43.901360,-102.949301,105,31,Linux,MobileApp,Tarik Tunai,Success,1,10123569.002429927,54,0,0
TX004771,122295.54,2025-04-13 12:56:19,M31,Madiun,71.509825,-13.474359,166,28,Android,Web,QR Payment,Success,1,1538551.4877252583,33,1,0
TX002107,180554.12,2025-02-14 11:42:45,M66,Sawahlunto,7.3999105,-95.223970,106,66,iOS,ATM,Transfer,Success,1,6090100.1155467965,13,0,0
TX007500,22062.98,2025-06-11 21:29:23,M26,Pematangsiantar,7.3616885,32.050892,351,19,Mac,MobileApp,QR Payment,Success,1,777274.6502574384,60,0,0
TX004414,90249.08,2025-04-05 18:07:05,M146,Banjarmasin,7.724487,60.762068,216,62,iOS,MobileApp,QR Payment,Success,1,6609242.887668147,116,1,0
TX008138,54420.05,2025-06-25 10:48:23,M163,Magelang,21.204645,23.010072,357,55,Linux,MobileApp,Tarik Tunai,Failed,1,9798731.163923806,99,0,0
TX008660,72296.22,2025-07-06 23:43:06,M75,Batu,82.3307395,-19.998701,177,54,Linux,MobileApp,Kredit,Success,1,1127270.0871353478,10,1,0
TX008239,109250.23,2025-06-27 15:32:59,M84,Batam,-46.237856,-144.176414,100,67,iOS,ATM,Kredit,Success,1,5618220.176617381,37,0,0
TX002417,47746.5,2025-02-21 22:14:45,M191,Batu,-25.1129915,-27.725228,405,63,iOS,MobileApp,Debit,Success,1,2058186.045614671,21,0,0
TX008771,50511.08,2025-07-08 12:20:22,M30,Ternate,57.2340885,107.978535,229,33,iOS,MobileApp,Kredit,Success,1,936189.699002774,69,0,0
TX002236,118577.6,2025-02-17 09:21:05,M25,Surakarta,86.418199,33.712928,61,45,Linux,MobileApp,Tarik Tunai,Success,1,686061.3441014305,97,0,0
TX003767,15439.43,2025-03-22 03:21:52,M44,Lhokseumawe,-23.563695,-115.150783,330,26,iOS,MobileApp,Tarik Tunai,Success,1,1876553.0593126272,80,1,0
TX009791,168185.49,2025-07-30 23:55:11,M110,Pekanbaru,-63.5681195,131.905121,53,54,Windows,ATM,Transfer,Success,1,3724375.3554839115,40,0,0
TX009989,742528.26,2025-07-31 23:43:19,M1007,Jambi,-79.285347,46.902181,91,38,iOS,ATM,Transfer,Success,4,5296053.164926556,10,0,1
TX009965,2490862.59,2025-07-31 02:11:41,M1100,Tarakan,-23.6836955,31.547491,27,42,iOS,Web,Transfer,Success,3,8295967.564567506,10,0,1
TX007323,21960.82,2025-06-07 11:41:47,M75,Sabang,-0.162423,-10.071061,79,45,iOS,MobileApp,QR Payment,Success,1,6281148.47931899,112,1,0
TX001383,53171.96,2025-01-30 16:44:20,M171,Meulaboh,57.800127,69.486589,452,65,Mac,ATM,Tarik Tunai,Success,1,3371227.0649647396,12,0,0
TX003101,62268.0,2025-03-08 18:57:41,M101,Gorontalo,83.0860575,103.746000,6,45,Android,Web,Transfer,Success,1,420224.06755579915,21,1,0
TX003921,28472.55,2025-03-25 16:38:33,M100,Parepare,-22.616081,52.446779,95,33,Linux,MobileApp,Kredit,Success,1,7668970.76727363,62,0,0
TX006685,106041.49,2025-05-24 10:55:14,M16,Tegal,-58.494905,15.194240,17,39,Windows,MobileApp,Kredit,Success,1,858257.1799032625,66,1,0
TX003194,30465.84,2025-03-09 13:23:22,M134,Kendari,88.3106705,-1.174081,234,69,iOS,MobileApp,Kredit,Success,1,1807521.617723291,69,1,0
TX001941,55933.6,2025-02-11 16:44:12,M52,Lubuklinggau,87.274966,179.790147,159,36,iOS,MobileApp,Debit,Success,1,2814165.0091798413,52,0,0
TX007713,104786.3,2025-06-15 13:36:43,M188,Parepare,-5.5800895,-103.689739,301,30,Mac,MobileApp,Tarik Tunai,Success,1,12576498.906213885,76,1,0
TX004896,56641.84,2025-04-15 16:37:06,M23,Ambon,24.720222,-134.253300,219,53,iOS,MobileApp,Kredit,Success,1,3035740.3968596617,35,0,0
TX004782,74049.91,2025-04-13 11:00:00,M89,Kota Administrasi Jakarta Pusat,-16.695423,-133.422201,381,67,Windows,Web,QR Payment,Success,1,2895556.8520530784,94,1,0
TX001496,17077.19,2025-02-01 17:22:51,M190,Salatiga,-41.1850395,-10.366840,92,19,Android,MobileApp,QR Payment,Success,1,6658728.7433010675,118,1,0
TX001957,68982.14,2025-02-11 08:23:54,M120,Pekalongan,-34.9161255,113.133224,443,39,Windows,MobileApp,Transfer,Success,1,2213349.004205646,37,0,0
TX009171,35822.91,2025-07-17 16:31:34,M95,Batu,-25.1129915,-27.725228,405,63,iOS,ATM,Transfer,Success,1,2070109.6349231512,100,0,0
TX009745,47149.78,2025-07-29 03:58:29,M126,Cilegon,-13.302863,-110.808901,465,58,Mac,ATM,Tarik Tunai,Success,1,21401174.311383106,98,0,0
TX007332,120265.63,2025-06-07 15:28:27,M149,Kendari,36.890701,146.269580,57,26,iOS,MobileApp,Tarik Tunai,Success,1,4299279.526624322,118,1,0
TX007949,8346.62,2025-06-21 04:29:24,M44,Prabumulih,-3.787655,-56.528026,334,22,Mac,MobileApp,Debit,Success,1,9729269.088103738,93,1,0
TX003017,115404.71,2025-03-06 22:31:09,M68,Cilegon,74.8497725,144.254516,154,68,Mac,ATM,Debit,Success,1,2555178.263153921,64,0,0
TX006746,43455.06,2025-05-26 13:27:22,M15,Pasuruan,32.8176995,-25.529651,38,28,Windows,MobileApp,Kredit,Success,1,2380697.712286388,45,0,0
TX000513,37913.6,2025-01-11 19:33:12,M5,Mataram,-5.6708375,-32.482572,426,53,Android,Web,Debit,Success,1,10697049.278007247,41,1,0
TX003934,60176.91,2025-03-26 05:36:04,M56,Palangkaraya,25.630330,-11.006672,479,33,Android,MobileApp,Transfer,Success,1,5054928.469002679,36,0,0
TX003025,92612.02,2025-03-06 06:39:51,M64,Tasikmalaya,-41.297257,-35.961713,275,60,Mac,ATM,QR Payment,Success,1,2705128.700591957,89,0,0
TX001199,22298.52,2025-01-26 20:55:32,M155,Semarang,-66.409610,-125.993710,353,64,iOS,Web,Debit,Success,1,18880001.791042782,66,1,0
TX005028,86011.68,2025-04-18 15:25:19,M17,Denpasar,26.4354335,-21.605515,93,41,Windows,ATM,Transfer,Pending,1,2953389.5459362306,120,0,0
TX009784,27759.69,2025-07-30 10:54:13,M68,Kota Administrasi Jakarta Pusat,25.053562,25.561874,420,49,Windows,MobileApp,Debit,Success,1,6391539.3899624515,53,0,0
TX000921,55004.57,2025-01-20 12:20:35,M3,Salatiga,-41.1850395,-10.366840,92,19,Android,MobileApp,Debit,Success,1,6620801.366379243,11,0,0
TX004649,223703.47,2025-04-10 16:30:42,M58,Surakarta,86.418199,33.712928,61,45,Linux,EDC,Transfer,Success,1,580935.4767588817,100,0,0
TX005332,44332.27,2025-04-25 21:09:57,M158,Palopo,-69.4813445,8.655747,44,28,Mac,MobileApp,QR Payment,Success,1,5417350.137038397,68,0,0
TX001076,10297.36,2025-01-23 14:43:34,M147,Bontang,-60.5456815,-91.146828,283,56,Windows,MobileApp,Tarik Tunai,Success,1,1182621.5030627565,119,0,0
TX006768,41255.5,2025-05-26 08:32:20,M6,Depok,-29.907358,85.118025,23,56,Windows,MobileApp,Transfer,Success,1,9367226.925104467,106,0,0
TX009410,26486.2,2025-07-22 17:02:43,M30,Sorong,26.938681,-48.432583,70,42,Mac,ATM,Transfer,Success,1,12054492.365217738,39,0,0
TX001671,27648.74,2025-02-05 23:19:12,M138,Batam,74.9934205,-81.748850,113,19,Linux,MobileApp,Kredit,Success,1,1085001.3811896916,113,0,0
TX000474,19880.8,2025-01-10 14:39:38,M175,Palu,-88.481029,177.093808,73,53,Android,MobileApp,Tarik Tunai,Success,1,852990.4871353179,52,0,0
TX009186,144844.79,2025-07-17 14:35:46,M103,Payakumbuh,78.296149,-91.129763,107,63,Windows,MobileApp,QR Payment,Success,1,6838015.819815223,77,0,0
TX008839,18616.87,2025-07-10 07:32:49,M200,Ambon,20.770647,-74.784320,251,29,Linux,Web,QR Payment,Success,1,5721380.078869766,42,0,0
TX005758,69787.9,2025-05-04 11:33:51,M187,Kota Administrasi Jakarta Timur,-43.915897,127.452685,174,20,Linux,Web,Transfer,Success,1,2570907.492054359,81,1,0
TX006297,29769.12,2025-05-16 07:31:09,M120,Cilegon,-80.187653,-89.505690,256,45,Linux,Web,Transfer,Success,1,1289299.3471330157,45,0,0
TX002478,86313.68,2025-02-23 17:59:17,M74,Kupang,11.5817545,138.946224,137,33,iOS,ATM,QR Payment,Success,1,5102955.722692084,50,1,0
TX005493,63152.39,2025-04-29 10:37:31,M17,Sukabumi,-53.485890,-98.443448,13,46,Linux,ATM,Transfer,Success,1,4696561.025778679,81,0,0
TX003914,34399.77,2025-03-25 06:28:50,M95,Surakarta,49.1516505,-69.801785,417,54,Linux,MobileApp,Transfer,Success,1,4097363.151765427,41,0,0
TX002138,182093.05,2025-02-15 21:31:47,M155,Surakarta,86.418199,33.712928,61,45,Linux,MobileApp,Transfer,Success,1,622545.8941709127,50,1,0
TX005454,11059.07,2025-04-28 17:31:18,M182,Magelang,24.0700715,-103.689167,191,22,iOS,EDC,Transfer,Success,1,1921286.1776439901,17,0,0
TX005379,57255.81,2025-04-26 10:04:54,M195,Batu,6.3925335,62.751955,72,51,Windows,MobileApp,Transfer,Success,1,7087026.167654362,97,1,0
TX008985,46713.6,2025-07-13 09:02:58,M77,Malang,25.033698,-112.583855,31,30,Android,MobileApp,QR Payment,Success,1,941637.6007636936,14,1,0
TX004023,235615.02,2025-03-27 15:51:41,M26,Kediri,-9.675224,28.006961,3,26,Android,MobileApp,QR Payment,Success,1,6806609.977887013,13,0,0
TX003485,56590.79,2025-03-16 14:20:10,M25,Parepare,-54.4038335,-73.832848,223,40,iOS,MobileApp,Kredit,Success,1,1220531.9053269387,50,1,0
TX002455,30787.39,2025-02-22 10:02:17,M112,Pasuruan,68.748079,-93.429337,242,32,Android,MobileApp,QR Payment,Success,1,757601.1258140443,18,1,0
TX002464,47330.29,2025-02-22 09:24:35,M163,Sukabumi,61.4006295,76.945259,88,66,iOS,MobileApp,QR Payment,Success,1,13938203.838748902,19,1,0
TX008696,116382.39,2025-07-06 15:54:46,M70,Pekanbaru,-79.6318935,-177.296190,277,57,Linux,ATM,Debit,Success,1,2049033.5750061125,69,1,0
TX001369,76185.67,2025-01-30 08:09:28,M92,Solok,-60.725049,14.958330,139,46,iOS,ATM,Kredit,Success,1,2147521.8257650514,14,0,0
TX006688,71590.52,2025-05-24 10:33:30,M29,Kota Administrasi Jakarta Utara,-35.803389,129.247642,250,25,Windows,MobileApp,QR Payment,Success,1,21991499.615877908,31,1,0
TX007456,52148.55,2025-06-10 09:17:27,M16,Subulussalam,-32.8357645,69.706558,2,33,iOS,Web,Kredit,Success,1,2534472.6970204697,50,0,0
TX009974,1600350.8,2025-07-31 00:06:57,M1073,Banjarmasin,-82.7427035,66.060396,156,62,Android,ATM,Transfer,Success,4,7374285.956171213,3,0,1
TX001901,88432.46,2025-02-10 12:42:27,M30,Bau-Bau,-78.740160,92.099095,126,33,Mac,MobileApp,Kredit,Success,1,9090901.996878533,50,0,0
TX004871,12832.98,2025-04-15 10:13:47,M189,Medan,67.966508,125.444106,122,60,Mac,MobileApp,Transfer,Success,1,2326786.283291663,48,0,0
TX004710,130944.54,2025-04-11 09:47:45,M63,Kota Administrasi Jakarta Barat,47.298400,3.329294,382,28,Linux,MobileApp,Kredit,Success,1,1487253.1902574825,19,0,0
TX007886,52889.46,2025-06-19 13:40:10,M112,Meulaboh,74.632621,90.418196,46,58,Linux,ATM,QR Payment,Success,1,2302785.5056016566,80,0,0
TX001793,80662.05,2025-02-08 15:47:04,M114,Batam,-54.2257415,55.358002,433,59,Mac,Web,Transfer,Success,1,4486747.618772408,117,1,0
TX002874,217329.18,2025-03-03 09:27:23,M82,Parepare,-5.5800895,-103.689739,301,30,Mac,ATM,QR Payment,Success,1,12463956.0234215,74,0,0
TX006217,39355.83,2025-05-14 14:50:08,M184,Pontianak,-7.5732005,140.340472,374,33,iOS,Web,Tarik Tunai,Success,1,761422.0633648781,37,0,0
TX005213,16375.81,2025-04-22 04:34:02,M93,Solok,-24.9086755,166.414418,7,19,Android,Web,Tarik Tunai,Failed,1,1846649.935337539,14,0,0
TX002245,157443.48,2025-02-18 14:28:45,M198,Kotamobagu,23.8432735,-39.165785,456,24,iOS,MobileApp,Kredit,Success,1,15673124.003496157,114,0,0
TX001741,89187.22,2025-02-07 16:46:40,M6,Cirebon,-18.9498265,170.542349,265,22,Windows,Web,Kredit,Success,1,531436.302819905,119,0,0
TX001020,29789.95,2025-01-22 15:22:22,M79,Palu,13.687441,-28.650833,145,59,Linux,MobileApp,Tarik Tunai,Success,1,1966895.4494631758,21,0,0
TX000705,15905.03,2025-01-15 21:56:24,M80,Tegal,-52.7444145,8.074745,476,27,iOS,Web,Kredit,Success,1,13833663.045758557,46,0,0
TX004294,105735.64,2025-04-02 08:08:14,M37,Mataram,73.291790,-11.277172,82,50,iOS,MobileApp,QR Payment,Success,1,4833795.270462171,32,0,0
TX005576,70176.17,2025-04-30 13:59:23,M114,Batu,-46.8472975,143.729242,87,27,Windows,MobileApp,Kredit,Success,1,7405635.452331778,88,0,0
TX007166,119225.93,2025-06-04 16:12:13,M61,Sorong,-42.790644,45.930227,144,24,Android,Web,Debit,Failed,1,1634582.9403886967,57,0,0
TX008177,40986.99,2025-06-26 14:55:20,M50,Kupang,57.3630685,-27.916909,14,35,Android,MobileApp,Debit,Success,1,2400960.0645334427,63,0,0
TX000908,84949.32,2025-01-20 16:08:39,M72,Pangkalpinang,-66.941802,83.480725,129,24,Mac,MobileApp,Transfer,Success,1,7008157.876093633,11,0,0
TX005193,59225.56,2025-04-22 23:56:38,M62,Tanjungbalai,19.159276,30.517778,194,52,Windows,Web,Tarik Tunai,Success,1,1776768.0036505125,87,0,0
TX003077,52460.44,2025-03-07 06:35:06,M4,Sibolga,-30.4410295,51.576675,401,18,Mac,Web,Transfer,Success,1,2006526.6448443006,86,0,0
TX009366,35455.59,2025-07-21 22:24:00,M47,Palopo,-45.5002645,-41.805886,322,58,Windows,Web,Kredit,Success,1,2453257.814412408,46,0,0
TX000594,38452.7,2025-01-13 18:45:21,M10,Tidore Kepulauan,27.193995,25.985612,235,35,iOS,Web,Debit,Success,1,288666.1442222086,32,0,0
TX005304,9149.58,2025-04-24 09:45:21,M110,Pekanbaru,-42.6449645,37.055584,108,43,Windows,MobileApp,Debit,Success,1,2570544.5397046083,72,0,0
TX000440,28808.82,2025-01-10 10:24:19,M188,Kota Administrasi Jakarta Pusat,39.921553,33.081701,89,52,Linux,MobileApp,Transfer,Success,1,49604323.87837787,103,0,0
TX007606,70202.19,2025-06-13 10:27:19,M170,Bukittinggi,29.2546545,44.347685,270,60,Mac,MobileApp,QR Payment,Success,1,986108.7425436828,55,0,0
TX004092,41491.4,2025-03-29 10:24:48,M177,Kotamobagu,26.247105,64.310177,394,69,Android,MobileApp,Tarik Tunai,Success,1,579479.226091821,75,1,0
TX006134,51585.74,2025-05-13 19:22:56,M125,Batam,-66.175470,-70.594585,54,31,Mac,ATM,Transfer,Success,1,2982904.7349475664,89,0,0
TX000010,58170.94,2025-01-01 19:26:44,M127,Balikpapan,19.187686,89.940852,168,29,Android,MobileApp,Transfer,Success,1,2312335.4516848084,61,0,0
TX003776,66943.26,2025-03-22 08:10:15,M92,Sabang,5.856897,103.091590,490,66,iOS,MobileApp,Debit,Success,1,4935602.845050391,113,1,0
TX008999,59466.3,2025-07-13 06:54:19,M60,Tanjungbalai,-79.2298125,35.378938,51,43,Windows,MobileApp,Tarik Tunai,Success,1,1406056.6928684153,106,1,0
TX003708,44813.48,2025-03-20 22:49:16,M41,Pagaralam,-61.994417,-7.794771,267,60,Android,Web,Transfer,Success,1,3382881.8314707475,99,0,0
TX003780,471253.96,2025-03-22 16:35:18,M178,Bau-Bau,-82.2003625,-94.844715,413,35,Windows,MobileApp,Kredit,Success,1,1466693.522496188,106,1,0
TX000093,64884.83,2025-01-02 13:11:08,M98,Padangpanjang,6.564236,-37.261941,220,45,iOS,MobileApp,QR Payment,Success,1,3098981.158827006,74,0,0
TX009239,15343.16,2025-07-18 04:04:32,M92,Palu,-88.481029,177.093808,73,53,Android,MobileApp,Debit,Success,1,857528.1268821583,120,0,0
TX003949,24686.84,2025-03-26 07:04:31,M90,Binjai,67.288237,140.766180,86,56,iOS,MobileApp,Debit,Success,1,4573405.075375586,21,0,0
TX005785,27889.54,2025-05-05 22:12:10,M197,Tidore Kepulauan,38.5250565,129.230096,316,57,Linux,MobileApp,Tarik Tunai,Success,1,2105278.829702562,25,0,0
TX004870,57291.96,2025-04-15 11:16:40,M164,Cilegon,-13.302863,-110.808901,465,58,Mac,MobileApp,Debit,Success,1,21391032.133128833,62,0,0
TX004802,53251.47,2025-04-13 16:46:46,M66,Blitar,66.6770305,-58.919857,389,43,iOS,ATM,QR Payment,Success,1,6027702.215414806,107,1,0
TX004867,88613.33,2025-04-15 15:01:53,M199,Samarinda,-31.4787645,-97.388921,282,68,Linux,MobileApp,QR Payment,Success,1,2085050.3400661428,117,0,0
TX000292,32033.04,2025-01-06 06:49:20,M8,Medan,-23.5987415,38.502822,203,31,Windows,MobileApp,Transfer,Success,1,2803159.8032109826,67,0,0
TX007888,58285.58,2025-06-19 09:49:54,M27,Kediri,-56.437459,-33.729949,211,58,Windows,MobileApp,QR Payment,Success,1,8578758.407946225,69,0,0
TX007405,32924.7,2025-06-09 15:58:57,M161,Tanjungpinang,-60.8950325,157.817556,495,22,iOS,MobileApp,Tarik Tunai,Success,1,391404.62340777996,29,0,0
TX005595,187592.73,2025-05-01 11:18:23,M181,Sawahlunto,28.2830095,-18.578522,197,37,Android,MobileApp,Transfer,Success,1,1857235.4949703098,103,0,0
TX002886,36942.85,2025-03-03 11:47:08,M49,Batam,-66.175470,-70.594585,54,31,Mac,MobileApp,Debit,Success,1,2997547.6207292313,87,0,0
