amount,timestamp,merchant,location,user_id,is_true_anomaly
30247.32,2026-02-18 23:48:18,Toko Tidak Dikenal,Makassar,215,1
300829.7,2025-03-02 05:17:00,Restoran,Payakumbuh,398,0
139039.31,2025-08-06 13:12:00,Transportasi,Cimahi,35,0
64985.11,2025-11-29 19:45:00,Supermarket,Kota Administrasi Jakarta Pusat,148,0
117508.29,2025-04-11 13:55:00,Kafe,Bontang,468,0
340274.19,2025-04-12 19:40:00,Transportasi,Madiun,420,0
320805.95,2025-03-07 15:54:00,Transportasi,Kupang,183,0
357816.92,2025-07-15 06:09:00,Supermarket,Sungai Penuh,145,0
323201.26,2025-02-28 00:52:00,Tagihan,Cilegon,76,0
118380.38,2025-03-17 12:51:00,Kafe,Singkawang,230,0
394586.91,2025-09-14 21:52:00,Supermarket,Kediri,297,0
177972.14,2025-11-23 04:43:00,Transportasi,Pontianak,448,0
381945.4,2025-07-07 14:37:00,Kafe,Tasikmalaya,129,0
337276.02,2025-07-13 18:33:00,Transportasi,Banjarmasin,363,0
323417.99,2025-01-10 19:36:00,Tagihan,Manado,259,0
296061.69,2025-04-04 18:23:00,Tagihan,Magelang,360,0
300769.35,2025-11-08 04:04:00,Tagihan,Tomohon,413,0
483189.22,2025-12-29 19:51:00,Tagihan,Bau-Bau,328,0
174527.61,2025-03-24 11:15:00,Transportasi,Magelang,225,0
219870.79,2025-03-30 23:36:00,Toko Online,Tarakan,127,0
392793.25,2025-09-07 14:10:00,Transportasi,Salatiga,336,0
492252.5,2025-03-24 06:46:00,Toko Online,Denpasar,75,0
490067.09,2025-08-11 07:48:00,Supermarket,Lhokseumawe,466,0
380614.39,2025-07-26 05:38:00,Kafe,Surakarta,65,0
185765.58,2025-10-04 13:17:00,Kafe,Sukabumi,97,0
312103.95,2025-01-26 08:58:00,Supermarket,Blitar,64,0
212626.09,2025-05-22 02:22:00,Tagihan,Purwokerto,407,0
56665.65,2025-04-03 20:45:00,Supermarket,Pasuruan,171,0
117414.58,2026-02-14 17:36:00,Transportasi,Surabaya,368,0
134237.52,2025-06-28 17:35:00,Restoran,Surakarta,77,0
143492.65,2025-11-17 03:44:00,Restoran,Surakarta,277,0
334260.35,2025-08-11 04:32:00,Toko Online,Bekasi,456,0
335333.81,2026-01-06 05:41:00,Kafe,Subulussalam,188,0
64622.21,2025-11-16 11:50:00,Toko Online,Tanjungbalai,340,0
273050.43,2025-07-28 13:31:00,Kafe,Kotamobagu,191,0
16871.76,2026-02-17 08:52:32,Toko Tidak Dikenal,Madiun,132,1
415790.52,2025-08-11 11:56:00,Kafe,Kota Administrasi Jakarta Timur,287,0
85269.08,2026-02-07 09:31:00,Tagihan,Pontianak,148,0
148450.63,2025-10-23 13:42:00,Toko Online,Kotamobagu,136,0
211905.1,2025-10-06 08:48:00,Restoran,Tebingtinggi,381,0
441937.47,2025-05-25 23:01:00,Kafe,Surabaya,57,0
228870.64,2026-01-03 23:04:00,Supermarket,Bandung,233,0
389725.54,2025-05-16 22:50:00,Supermarket,Bima,308,0
541949.2,2025-12-28 20:10:00,Supermarket,Bontang,259,0
412127.25,2026-01-22 03:00:00,Restoran,Pariaman,196,0
247212.78,2025-10-20 07:25:00,Toko Online,Makassar,69,0
154588.98,2025-12-27 10:15:00,Toko Online,Gorontalo,371,0
95507.02,2026-01-26 15:47:00,Kafe,Manado,206,0
226537.1,2025-10-02 07:35:00,Transportasi,Subulussalam,220,0
416487.19,2025-08-24 05:34:00,Tagihan,Kotamobagu,29,0
152390.15,2026-02-17 05:19:00,Supermarket,Magelang,353,0
160612.55,2025-04-04 14:51:00,Restoran,Purwokerto,443,0
101567.47,2025-12-12 09:02:00,Kafe,Serang,471,0
454014.95,2025-10-30 06:59:00,Restoran,Samarinda,455,0
472692.87,2025-12-15 15:54:00,Transportasi,Batam,262,0
95254.13,2025-03-02 05:50:00,Toko Online,Blitar,306,0
31234.49,2025-01-27 17:12:00,Transportasi,Manado,56,0
93104.65,2025-04-28 23:28:00,Transportasi,Solok,200,0
124377.89,2025-01-21 00:52:00,Tagihan,Pagaralam,162,0
408499.68,2025-04-01 10:49:00,Kafe,Tangerang,19,0
402527.37,2025-02-05 15:58:00,Kafe,Palangkaraya,421,0
219201.94,2025-02-07 15:26:00,Transportasi,Tidore Kepulauan,401,0
135698.1,2025-04-06 13:25:00,Kafe,Metro,341,0
294418.51,2025-06-17 02:37:00,Restoran,Kotamobagu,228,0
519537.57,2025-04-11 02:32:00,Transportasi,Semarang,301,0
253207.91,2025-01-02 08:00:00,Restoran,Padang Sidempuan,44,0
483229.1,2025-04-01 02:06:00,Tagihan,Semarang,469,0
124035.91,2025-04-25 07:22:00,Kafe,Semarang,305,0
145675.12,2026-02-16 19:18:00,Restoran,Semarang,327,0
487649.63,2025-04-04 00:06:00,Tagihan,Mataram,348,0
118766.66,2025-07-25 09:16:00,Toko Online,Semarang,295,0
387618.49,2025-04-23 20:33:00,Tagihan,Sabang,4,0
605543.14,2026-01-21 21:28:00,Restoran,Parepare,61,0
268871.73,2025-07-12 21:32:00,Toko Online,Mojokerto,427,0
51636.84,2026-01-18 17:48:00,Supermarket,Pematangsiantar,499,0
343184.5,2025-01-19 15:26:00,Toko Online,Banda Aceh,96,0
326131.55,2026-01-02 05:27:00,Transportasi,Magelang,14,0
4713212.11,2026-02-17 23:21:14,Restoran,Tebingtinggi,382,1
168820.35,2025-02-05 09:53:00,Transportasi,Meulaboh,134,0
60923.95,2025-11-24 05:55:00,Toko Online,Manado,330,0
77626.11,2026-01-09 21:09:00,Kafe,Payakumbuh,128,0
187367.45,2026-01-21 12:07:00,Transportasi,Singkawang,89,0
137736.11,2025-01-28 05:45:00,Supermarket,Kota Administrasi Jakarta Pusat,84,0
490482.36,2025-12-04 09:34:00,Transportasi,Sukabumi,442,0
338806.05,2026-01-19 02:00:00,Restoran,Malang,443,0
90767.5,2025-07-14 14:25:00,Tagihan,Samarinda,204,0
189275.71,2025-02-12 20:08:00,Supermarket,Bandung,70,0
178822.19,2025-03-06 03:46:00,Restoran,Tomohon,448,0
523333.21,2025-11-26 12:44:00,Kafe,Prabumulih,245,0
443080.08,2025-12-18 22:20:00,Kafe,Meulaboh,29,0
77958.7,2025-10-05 01:35:00,Kafe,Kota Administrasi Jakarta Utara,319,0
277481.23,2025-04-08 03:21:00,Toko Online,Purwokerto,48,0
258116.22,2025-04-03 01:21:00,Kafe,Kota Administrasi Jakarta Barat,199,0
78169.57,2025-03-25 16:59:00,Restoran,Ternate,169,0
266182.06,2025-09-27 16:01:00,Transportasi,Kediri,433,0
269869.63,2026-01-25 08:42:00,Tagihan,Tebingtinggi,237,0
578630.65,2025-01-15 17:18:00,Transportasi,Payakumbuh,256,0
104462.67,2025-01-20 21:30:00,Supermarket,Bontang,224,0
141106.12,2025-11-01 13:03:00,Kafe,Bengkulu,65,0
564636.91,2025-09-02 22:40:00,Toko Online,Surakarta,139,0
287209.51,2026-01-30 16:53:00,Tagihan,Probolinggo,141,0
177431.93,2025-02-17 16:45:00,Kafe,Padang Sidempuan,399,0
451808.09,2025-02-28 12:41:00,Kafe,Pekalongan,349,0
91200.97,2025-10-10 15:06:00,Supermarket,Bengkulu,157,0
193584.19,2025-02-27 18:08:00,Toko Online,Sawahlunto,383,0
191155.29,2025-09-15 20:35:00,Tagihan,Palangkaraya,458,0
378236.5,2025-08-08 01:09:00,Tagihan,Kendari,266,0
566818.39,2025-06-13 22:19:00,Kafe,Pariaman,345,0
522740.34,2026-02-04 05:51:00,Kafe,Kediri,242,0
196363.57,2025-01-02 04:08:00,Toko Online,Prabumulih,231,0
219976.74,2026-01-06 12:16:00,Toko Online,Jambi,404,0
538130.21,2025-02-18 20:09:00,Transportasi,Manado,65,0
116088.17,2025-08-22 17:44:00,Kafe,Cilegon,471,0
253705.98,2025-03-31 19:28:00,Transportasi,Palu,120,0
414902.34,2025-01-12 19:52:00,Supermarket,Tomohon,212,0
461121.65,2025-08-15 11:23:00,Tagihan,Medan,44,0
59460.67,2025-09-24 21:54:00,Toko Online,Makassar,410,0
273911.92,2025-09-11 01:23:00,Toko Online,Bukittinggi,363,0
479820.68,2025-08-02 01:46:00,Tagihan,Banjarbaru,332,0
352155.7,2025-06-01 04:22:00,Supermarket,Yogyakarta,38,0
83439.32,2025-01-19 11:05:00,Transportasi,Jayapura,377,0
296917.58,2025-04-24 01:07:00,Toko Online,Manado,201,0
204843.1,2025-01-25 21:33:00,Kafe,Palembang,250,0
140020.19,2025-11-08 01:14:00,Tagihan,Bukittinggi,358,0
248084.0,2026-01-20 06:42:00,Tagihan,Sungai Penuh,109,0
172573.46,2025-01-05 12:41:00,Transportasi,Bogor,445,0
168349.16,2025-09-20 13:04:00,Supermarket,Magelang,222,0
177174.18,2025-02-16 08:48:00,Restoran,Tangerang,473,0
68393.83,2025-02-20 09:42:00,Toko Online,Tanjungpinang,193,0
283662.89,2025-04-07 06:07:00,Transportasi,Bandar Lampung,237,0
412988.32,2025-07-30 12:13:00,Transportasi,Meulaboh,165,0
6647009.37,2026-02-18 17:53:49,Restoran,Palembang,446,1
334919.02,2025-10-23 18:52:00,Kafe,Surakarta,421,0
193180.9,2025-01-01 15:38:00,Tagihan,Tarakan,434,0
441786.24,2025-01-23 23:50:00,Tagihan,Bukittinggi,143,0
492378.52,2025-05-06 02:56:00,Tagihan,Banjarmasin,23,0
116946.11,2025-04-12 16:57:00,Transportasi,Solok,101,0
326300.94,2026-01-27 04:26:00,Tagihan,Payakumbuh,240,0
113803.81,2025-12-16 01:10:00,Kafe,Probolinggo,46,0
602489.0,2025-10-25 18:11:00,Supermarket,Mataram,141,0
540387.33,2025-09-03 00:08:00,Tagihan,Medan,310,0
188886.72,2025-11-15 08:07:00,Toko Online,Mataram,21,0
299342.69,2025-08-18 23:43:00,Supermarket,Kota Administrasi Jakarta Timur,188,0
304314.28,2025-07-19 02:02:00,Toko Online,Magelang,359,0
382916.67,2026-02-09 01:02:00,Supermarket,Bandung,281,0
226447.15,2025-01-25 09:06:00,Transportasi,Kota Administrasi Jakarta Barat,120,0
462777.96,2025-04-26 19:40:00,Kafe,Banda Aceh,493,0
233729.86,2026-02-06 06:21:00,Restoran,Payakumbuh,474,0
387090.02,2025-11-01 16:47:00,Toko Online,Pekalongan,160,0
359427.14,2025-01-04 07:27:00,Kafe,Gorontalo,97,0
228268.19,2025-10-31 16:18:00,Tagihan,Probolinggo,375,0
85606.64,2025-05-22 00:14:00,Tagihan,Banjar,189,0
276211.48,2025-11-19 04:43:00,Supermarket,Kota Administrasi Jakarta Selatan,233,0
146397.42,2025-04-21 09:41:00,Restoran,Padang Sidempuan,78,0
184380.48,2025-08-30 06:42:00,Restoran,Metro,384,0
107923.77,2025-08-04 20:02:00,Toko Online,Padangpanjang,463,0
474333.08,2025-09-25 07:53:00,Supermarket,Kupang,333,0
82274.42,2025-06-09 23:34:00,Tagihan,Cilegon,142,0
472087.9,2025-06-08 15:40:00,Tagihan,Serang,439,0
74523.19,2025-01-16 05:59:00,Kafe,Cirebon,447,0
232507.79,2025-11-22 11:02:00,Tagihan,Pekalongan,185,0
9081800.92,2026-02-20 01:33:29,Transportasi,Blitar,21,1
163921.1,2025-04-03 16:17:00,Tagihan,Singkawang,45,0
147048.21,2025-02-28 22:43:00,Transportasi,Dumai,268,0
244133.82,2025-12-01 09:28:00,Supermarket,Surabaya,386,0
220146.64,2025-09-07 00:08:00,Toko Online,Salatiga,161,0
313454.42,2025-12-28 10:52:00,Transportasi,Dumai,90,0
140377.71,2025-11-13 16:59:00,Restoran,Bima,163,0
55580.05,2025-10-06 12:38:00,Transportasi,Sungai Penuh,385,0
94395.73,2025-09-05 07:12:00,Tagihan,Binjai,436,0
110671.54,2025-09-28 18:12:00,Tagihan,Solok,149,0
368095.71,2025-05-15 07:50:00,Supermarket,Tegal,65,0
537700.91,2025-09-12 02:12:00,Toko Online,Sibolga,419,0
242106.01,2025-11-26 12:06:00,Tagihan,Kota Administrasi Jakarta Selatan,343,0
453238.16,2025-01-10 09:10:00,Supermarket,Pematangsiantar,439,0
435436.25,2025-06-07 22:45:00,Kafe,Serang,459,0
288404.92,2025-06-08 10:04:00,Supermarket,Mataram,338,0
82175.68,2026-01-18 23:36:00,Kafe,Jayapura,257,0
163026.48,2026-01-22 16:52:00,Tagihan,Pematangsiantar,454,0
372221.62,2025-05-07 23:26:00,Restoran,Bekasi,130,0
743750.94,2025-12-14 18:46:00,Restoran,Bandung,2,0
392574.17,2025-12-01 06:48:00,Supermarket,Payakumbuh,476,0
386233.84,2025-06-21 20:34:00,Supermarket,Pagaralam,110,0
104471.62,2025-05-25 08:35:00,Toko Online,Solok,257,0
577481.49,2025-11-07 08:17:00,Restoran,Palopo,273,0
108105.4,2025-06-13 12:49:00,Tagihan,Bandar Lampung,95,0
420539.36,2025-05-23 05:05:00,Restoran,Surabaya,214,0
275763.09,2025-07-12 01:30:00,Supermarket,Padangpanjang,50,0
212761.9,2026-01-27 16:14:00,Toko Online,Madiun,392,0
181033.6,2025-09-23 16:19:00,Tagihan,Cirebon,360,0
374675.81,2026-02-17 03:17:00,Kafe,Pariaman,285,0
89921.1,2025-07-26 10:11:00,Transportasi,Blitar,230,0
167420.18,2025-04-25 11:49:00,Toko Online,Pangkalpinang,252,0
256380.46,2025-10-21 18:11:00,Restoran,Jayapura,116,0
221701.07,2025-08-11 16:42:00,Kafe,Depok,445,0
109849.51,2025-11-26 15:12:00,Restoran,Tanjungbalai,296,0
279604.24,2025-03-08 05:50:00,Tagihan,Denpasar,163,0
300569.56,2026-01-01 01:45:00,Kafe,Sibolga,326,0
203200.71,2026-01-29 09:55:00,Supermarket,Cimahi,309,0
591771.42,2025-12-17 03:38:00,Kafe,Padang Sidempuan,9,0
567564.52,2025-10-13 05:18:00,Kafe,Balikpapan,129,0
119516.03,2025-05-31 05:30:00,Tagihan,Kediri,406,0
450707.32,2025-03-08 09:13:00,Tagihan,Jayapura,424,0
402663.69,2025-07-12 18:33:00,Transportasi,Prabumulih,484,0
297081.31,2025-11-11 14:57:00,Transportasi,Cilegon,210,0
328560.04,2025-10-16 13:02:00,Supermarket,Sukabumi,398,0
366982.15,2025-02-03 13:15:00,Tagihan,Kota Administrasi Jakarta Timur,419,0
291048.11,2025-09-04 02:01:00,Kafe,Makassar,129,0
337426.9,2025-06-08 12:27:00,Toko Online,Samarinda,456,0
178332.36,2025-03-08 07:18:00,Transportasi,Tomohon,323,0
281103.0,2025-06-06 01:44:00,Toko Online,Sungai Penuh,164,0
291475.82,2025-05-05 18:15:00,Supermarket,Tidore Kepulauan,486,0
263208.58,2025-02-02 20:27:00,Supermarket,Bengkulu,421,0
154443.31,2025-04-01 00:53:00,Tagihan,Pematangsiantar,393,0
407685.92,2025-10-17 00:02:00,Kafe,Padang,47,0
158133.4,2025-12-23 06:31:00,Tagihan,Tanjungbalai,66,0
507419.55,2025-05-11 04:29:00,Supermarket,Kota Administrasi Jakarta Selatan,156,0
114513.95,2025-04-20 04:39:00,Toko Online,Kota Administrasi Jakarta Utara,161,0
356349.9,2025-06-18 15:08:00,Transportasi,Tomohon,357,0
286611.8,2025-04-08 14:35:00,Restoran,Prabumulih,327,0
81126.28,2025-09-06 03:41:00,Transportasi,Kota Administrasi Jakarta Selatan,78,0
256015.81,2025-05-24 08:57:00,Transportasi,Banjarmasin,0,0
123318.5,2025-03-27 11:19:00,Toko Online,Bogor,151,0
58454.66,2025-09-10 08:40:00,Kafe,Manado,434,0
5127924.5,2026-02-19 18:30:07,Supermarket,Cirebon,169,1
247555.12,2025-01-04 02:35:00,Kafe,Purwokerto,229,0
323545.26,2025-03-07 07:22:00,Transportasi,Singkawang,378,0
350560.31,2025-05-14 10:15:00,Restoran,Solok,96,0
215551.64,2025-01-17 19:59:00,Transportasi,Surakarta,448,0
134980.94,2025-01-03 18:46:00,Restoran,Gorontalo,27,0
150502.65,2025-11-07 10:46:00,Toko Online,Payakumbuh,329,0
353086.42,2025-11-09 04:34:00,Transportasi,Makassar,484,0
445427.09,2025-03-14 22:19:00,Kafe,Salatiga,380,0
124752.01,2025-12-30 07:35:00,Restoran,Bandar Lampung,126,0
104612.03,2025-05-10 07:24:00,Toko Online,Ternate,299,0
6084505.76,2026-02-17 15:22:00,Kafe,Kotamobagu,117,1
100240.21,2025-06-23 14:05:00,Restoran,Purwokerto,193,0
345868.82,2025-03-11 16:35:00,Tagihan,Batu,240,0
208253.17,2025-01-29 08:40:00,Supermarket,Madiun,478,0
531863.88,2025-08-01 15:30:00,Kafe,Payakumbuh,275,0
480157.59,2025-02-12 15:24:00,Restoran,Serang,166,0
359318.86,2026-01-19 04:42:00,Toko Online,Mataram,338,0
130655.22,2025-01-14 10:12:00,Toko Online,Kediri,362,0
629212.91,2025-06-03 14:28:00,Tagihan,Batu,485,0
87169.34,2026-01-20 14:01:00,Supermarket,Cilegon,451,0
87067.08,2025-03-20 14:35:00,Transportasi,Surabaya,108,0
252140.7,2025-01-29 08:14:00,Tagihan,Depok,408,0
73881.99,2025-12-01 23:01:00,Restoran,Kota Administrasi Jakarta Utara,296,0
73611.16,2025-11-01 02:14:00,Supermarket,Tanjungpinang,176,0
61445.48,2025-04-25 23:15:00,Kafe,Banjarbaru,248,0
408007.14,2025-03-12 15:53:00,Tagihan,Palopo,433,0
384918.28,2026-01-16 23:53:00,Kafe,Malang,122,0
332706.18,2025-10-02 22:00:00,Tagihan,Tanjungpinang,152,0
205287.39,2026-02-05 10:27:00,Toko Online,Tanjungbalai,279,0
301986.9,2025-05-23 15:31:00,Tagihan,Depok,425,0
493566.78,2026-02-03 12:23:00,Toko Online,Pariaman,7,0
255983.27,2025-01-26 15:44:00,Toko Online,Palopo,252,0
127762.3,2026-02-04 09:45:00,Restoran,Tual,457,0
243688.0,2025-05-03 14:58:00,Toko Online,Bau-Bau,425,0
36276.71,2025-04-13 12:17:00,Tagihan,Ternate,234,0
113813.45,2025-04-10 18:00:00,Restoran,Palu,84,0
145391.78,2025-03-26 00:00:00,Kafe,Bekasi,79,0
258782.79,2025-09-30 22:02:00,Kafe,Palu,342,0
358061.94,2025-09-02 17:47:00,Supermarket,Palangkaraya,274,0
371514.74,2026-01-05 18:00:00,Tagihan,Banda Aceh,360,0
340345.74,2025-11-13 03:30:00,Restoran,Mataram,365,0
286618.63,2025-02-01 23:27:00,Tagihan,Bukittinggi,383,0
606038.33,2025-11-12 17:01:00,Restoran,Medan,5,0
129653.8,2025-08-22 13:37:00,Tagihan,Bandar Lampung,33,0
219367.04,2025-06-13 05:50:00,Supermarket,Bandar Lampung,274,0
234037.06,2025-04-02 00:09:00,Kafe,Tarakan,387,0
345114.41,2025-08-24 22:12:00,Supermarket,Probolinggo,73,0
102081.8,2025-07-05 21:03:00,Kafe,Makassar,31,0
539913.37,2025-04-23 15:14:00,Tagihan,Mojokerto,168,0
196180.36,2025-10-16 02:27:00,Supermarket,Sorong,381,0
456649.71,2025-04-26 18:17:00,Toko Online,Purwokerto,332,0
73767.02,2025-09-25 03:09:00,Transportasi,Bengkulu,24,0
160902.45,2025-12-26 19:32:00,Transportasi,Langsa,155,0
183285.04,2025-01-18 04:55:00,Toko Online,Cirebon,458,0
225919.95,2025-12-31 19:01:00,Restoran,Padangpanjang,378,0
368965.88,2025-03-14 06:07:00,Tagihan,Batu,339,0
163542.99,2025-03-05 08:53:00,Transportasi,Prabumulih,318,0
393620.46,2025-05-08 08:42:00,Kafe,Binjai,17,0
53109.53,2025-01-30 23:21:00,Tagihan,Manado,171,0
217393.7,2025-04-28 21:13:00,Supermarket,Yogyakarta,6,0
386605.77,2026-02-08 13:39:00,Supermarket,Medan,38,0
210129.93,2025-10-07 04:16:00,Transportasi,Kota Administrasi Jakarta Utara,0,0
186811.92,2025-07-04 15:47:00,Toko Online,Depok,225,0
256381.99,2026-01-15 06:41:00,Toko Online,Banda Aceh,344,0
315011.56,2025-08-17 13:43:00,Tagihan,Mataram,240,0
203366.34,2025-08-06 02:25:00,Toko Online,Denpasar,146,0
131107.78,2025-01-11 19:38:00,Restoran,Pontianak,93,0
394297.14,2025-05-26 15:08:00,Transportasi,Sukabumi,131,0
187315.52,2026-02-08 16:36:00,Kafe,Subulussalam,368,0
52031.56,2025-04-14 05:25:00,Transportasi,Tual,390,0
139689.56,2025-07-29 16:29:00,Tagihan,Purwokerto,375,0
298610.06,2025-10-25 02:46:00,Toko Online,Lhokseumawe,293,0
445280.8,2025-07-16 16:42:00,Supermarket,Sawahlunto,427,0
565167.19,2025-07-22 04:36:00,Supermarket,Dumai,216,0
102086.34,2025-12-11 03:37:00,Restoran,Tomohon,282,0
125924.29,2026-02-14 21:20:00,Tagihan,Kota Administrasi Jakarta Timur,94,0
120104.73,2025-02-20 23:35:00,Supermarket,Ternate,355,0
126789.37,2026-01-19 13:10:00,Tagihan,Kota Administrasi Jakarta Barat,174,0
216140.13,2025-01-30 22:17:00,Kafe,Payakumbuh,265,0
455461.02,2025-01-11 20:36:00,Toko Online,Payakumbuh,51,0
208902.66,2025-01-01 12:16:00,Supermarket,Meulaboh,437,0
172679.55,2025-02-20 15:43:00,Tagihan,Yogyakarta,162,0
236657.44,2026-01-08 02:11:00,Supermarket,Salatiga,448,0
84197.93,2025-09-27 00:58:00,Restoran,Solok,477,0
129811.73,2025-04-27 06:48:00,Restoran,Madiun,93,0
492053.16,2025-07-08 09:16:00,Toko Online,Sungai Penuh,235,0
544668.99,2025-05-30 18:19:00,Supermarket,Palangkaraya,468,0
304613.66,2025-10-29 23:36:00,Restoran,Pagaralam,394,0
608051.8,2025-11-14 04:00:00,Supermarket,Sawahlunto,7,0
272439.85,2025-07-11 13:52:00,Restoran,Tangerang Selatan,213,0
299012.27,2025-05-28 18:50:00,Transportasi,Palangkaraya,214,0
184260.73,2025-03-18 00:05:00,Kafe,Parepare,464,0
142249.39,2025-06-17 14:06:00,Transportasi,Kotamobagu,299,0
527807.13,2025-05-19 15:26:00,Transportasi,Bengkulu,198,0
83189.79,2025-03-04 05:03:00,Kafe,Cirebon,126,0
251494.96,2025-12-04 00:23:00,Transportasi,Kota Administrasi Jakarta Selatan,120,0
56392.65,2025-06-09 03:28:00,Restoran,Palangkaraya,440,0
55158.33,2025-11-23 01:09:00,Transportasi,Sibolga,355,0
83120.14,2026-01-02 07:02:00,Supermarket,Kota Administrasi Jakarta Utara,477,0
164704.7,2026-02-05 17:29:00,Toko Online,Manado,458,0
124002.48,2025-03-10 11:13:00,Supermarket,Probolinggo,186,0
337413.12,2025-09-04 18:16:00,Restoran,Langsa,491,0
536285.67,2025-10-08 20:42:00,Supermarket,Tebingtinggi,60,0
173193.33,2025-04-25 01:04:00,Restoran,Meulaboh,405,0
222591.75,2025-09-13 11:48:00,Supermarket,Bekasi,188,0
593843.6,2025-01-19 05:49:00,Toko Online,Palopo,322,0
144967.16,2025-06-20 20:06:00,Restoran,Madiun,330,0
389255.82,2025-08-10 01:16:00,Kafe,Bogor,322,0
242261.58,2025-05-21 16:50:00,Toko Online,Makassar,353,0
251653.71,2025-08-16 20:18:00,Transportasi,Probolinggo,471,0
164285.76,2025-10-24 11:45:00,Tagihan,Medan,24,0
187906.53,2025-04-09 15:21:00,Restoran,Pariaman,185,0
160251.52,2025-06-23 18:24:00,Kafe,Binjai,329,0
366124.87,2026-01-17 14:45:00,Supermarket,Kota Administrasi Jakarta Selatan,165,0
213620.82,2025-10-07 22:24:00,Restoran,Bima,53,0
385117.79,2025-01-26 12:47:00,Toko Online,Banjar,212,0
307425.56,2025-10-07 14:19:00,Tagihan,Palembang,402,0
63395.69,2026-02-16 13:39:00,Transportasi,Sungai Penuh,268,0
169409.45,2025-05-06 12:36:00,Transportasi,Pontianak,351,0
29725.75,2025-11-10 10:10:00,Toko Online,Tarakan,142,0
453712.69,2025-04-17 02:54:00,Restoran,Surakarta,196,0
451135.29,2025-04-13 03:10:00,Transportasi,Medan,244,0
403728.24,2025-12-12 10:40:00,Restoran,Madiun,238,0
108449.62,2025-02-17 21:45:00,Transportasi,Palopo,52,0
118948.95,2025-08-24 14:08:00,Toko Online,Palembang,450,0
176755.51,2025-11-14 02:57:00,Transportasi,Pariaman,391,0
411413.86,2025-07-27 13:40:00,Restoran,Palopo,443,0
168489.55,2025-03-01 01:54:00,Transportasi,Bandung,89,0
374013.66,2025-10-26 16:50:00,Restoran,Banjarbaru,25,0
659633.3,2025-12-20 01:19:00,Tagihan,Pangkalpinang,114,0
514892.92,2025-11-04 20:29:00,Kafe,Palu,18,0
263857.09,2025-06-02 16:53:00,Tagihan,Tanjungbalai,279,0
169503.71,2025-09-05 10:58:00,Toko Online,Ambon,177,0
273945.92,2026-02-19 06:15:14,Toko Online,Meulaboh,309,1
137143.76,2025-06-18 14:21:00,Kafe,Cimahi,379,0
317682.01,2025-04-02 13:02:00,Kafe,Tanjungbalai,479,0
250854.74,2025-01-30 09:08:00,Restoran,Tomohon,192,0
398553.58,2025-11-07 03:35:00,Transportasi,Tangerang Selatan,80,0
145591.19,2025-06-08 18:13:00,Kafe,Sungai Penuh,490,0
157617.3,2025-05-31 23:17:00,Toko Online,Padangpanjang,218,0
266525.71,2025-05-13 11:45:00,Supermarket,Mojokerto,398,0
222218.63,2026-02-02 23:51:00,Restoran,Prabumulih,58,0
409915.16,2025-04-30 22:55:00,Toko Online,Mojokerto,263,0
172567.58,2025-09-09 08:48:00,Supermarket,Tidore Kepulauan,53,0
674150.32,2026-01-26 19:56:00,Transportasi,Payakumbuh,198,0
406437.8,2025-06-24 16:22:00,Toko Online,Palopo,413,0
368861.74,2026-02-14 09:04:00,Tagihan,Batam,50,0
607185.57,2025-05-07 12:38:00,Supermarket,Pariaman,100,0
119788.92,2025-08-12 10:17:00,Kafe,Payakumbuh,351,0
232834.91,2025-06-11 13:18:00,Supermarket,Probolinggo,183,0
35089.47,2025-09-20 20:42:00,Restoran,Bandar Lampung,56,0
472344.65,2025-08-15 13:09:00,Restoran,Tangerang,208,0
308117.39,2025-03-11 00:22:00,Tagihan,Langsa,309,0
322062.64,2025-11-25 19:34:00,Restoran,Yogyakarta,138,0
402637.04,2025-08-05 11:52:00,Kafe,Gorontalo,139,0
167861.68,2025-04-26 12:36:00,Restoran,Palopo,132,0
40954.85,2026-02-19 10:34:25,Toko Tidak Dikenal,Pematangsiantar,119,1
391599.82,2025-03-02 14:25:00,Restoran,Mojokerto,60,0
110444.8,2025-12-19 22:43:00,Restoran,Balikpapan,140,0
481278.58,2025-05-01 09:01:00,Kafe,Palangkaraya,96,0
192805.94,2025-09-15 05:47:00,Transportasi,Bekasi,267,0
220623.48,2025-01-09 21:38:00,Transportasi,Singkawang,77,0
182608.11,2025-05-10 05:37:00,Supermarket,Gorontalo,471,0
322494.34,2025-01-13 04:46:00,Tagihan,Tanjungbalai,201,0
700232.71,2026-01-25 23:29:00,Tagihan,Magelang,143,0
363854.57,2026-02-10 07:18:00,Restoran,Kendari,363,0
405559.58,2025-07-14 11:31:00,Transportasi,Batam,114,0
62232.98,2025-02-25 03:58:00,Kafe,Yogyakarta,475,0
310378.57,2025-04-18 13:42:00,Kafe,Sibolga,432,0
255048.89,2025-01-01 06:47:00,Restoran,Padang,247,0
280328.2,2025-03-18 19:40:00,Transportasi,Pariaman,8,0
166303.81,2025-08-26 01:22:00,Restoran,Bontang,270,0
90936.23,2025-07-05 14:59:00,Toko Online,Solok,94,0
57933.37,2025-06-10 19:22:00,Toko Online,Makassar,331,0
394195.26,2026-01-31 22:39:00,Supermarket,Pekalongan,373,0
